price,city,address,property_size,property_type,amenities,listing_url,page
401306.0,Paris,75018 Paris,538.0,Condo/Apartment,Intercom,https://www.properstar.com/listing/104838172,
1402939.0,Paris,75004 Paris,1109.0,Condo/Apartment,Balcony,https://www.properstar.com/listing/105417048,
320827.0,Paris,75018 Paris,398.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104408188,
961394.0,Paris,75016 Paris,1076.0,Condo/Apartment,"Lift,Parking",https://www.properstar.com/listing/105437598,
522024.0,Paris,75011 Paris,527.0,Condo/Apartment,"Lift,Balcony,Parking",https://www.properstar.com/listing/104972350,
337140.0,Paris,75010 Paris,377.0,Condo/Apartment,"Intercom,Internet",https://www.properstar.com/listing/105358900,
1412727.0,Paris,75011 Paris,1023.0,Condo/Apartment,"Lift,Terrace,Parking",https://www.properstar.com/listing/105345940,
391518.0,Paris,75014 Paris,431.0,Condo/Apartment,,https://www.properstar.com/listing/100493671,
858077.0,Paris,75014 Paris,797.0,Condo/Apartment,"Balcony,Lift,Parking",https://www.properstar.com/listing/105359169,
693857.0,Paris,75020 Paris,721.0,Condo/Apartment,"Lift,Balcony,Parking",https://www.properstar.com/listing/105416240,
1196305.0,Paris,75006 Paris,797.0,Condo/Apartment,"Lift,24/7 concierge,Balcony",https://www.properstar.com/listing/105400630,
527462.0,Paris,Paris,710.0,Condo/Apartment,,https://www.properstar.com/listing/105460986,
216966.0,Paris,75019 Paris,280.0,Condo/Apartment,,https://www.properstar.com/listing/105448252,
194671.0,Paris,75015 Paris,258.0,Condo/Apartment,Lift,https://www.properstar.com/listing/104910965,
679719.0,Paris,75015 Paris,657.0,Condo/Apartment,Lift,https://www.properstar.com/listing/105359512,
973357.0,Paris,75005 Paris,1012.0,Condo/Apartment,,https://www.properstar.com/listing/103811463,
1517132.0,Paris,75007 Paris,818.0,Condo/Apartment,"Air conditioning,Lift,Parking,Terrace",https://www.properstar.com/listing/104515528,
1011421.0,Paris,75007 Paris,797.0,Condo/Apartment,,https://www.properstar.com/listing/100736662,
1033172.0,Paris,75007 Paris,398.0,Condo/Apartment,"Air conditioning,Furnished,Lift",https://www.properstar.com/listing/105348815,
483960.0,Paris,75006 Paris,323.0,Condo/Apartment,,https://www.properstar.com/listing/104452528,
469822.0,Paris,75019 Paris,721.0,Condo/Apartment,"Balcony,Lift,Garden,Parking",https://www.properstar.com/listing/103845018,
445895.0,Paris,75013 Paris,689.0,Condo/Apartment,"Intercom,Parking",https://www.properstar.com/listing/105359593,
609028.0,Paris,75012 Paris,592.0,Condo/Apartment,Parking,https://www.properstar.com/listing/104407763,
1740080.0,Paris,75016 Paris,1206.0,Condo/Apartment,"Balcony,Lift,Parking",https://www.properstar.com/listing/105385923,
532899.0,Paris,75016 Paris,549.0,Condo/Apartment,"Lift,Parking",https://www.properstar.com/listing/104953899,
306689.0,Paris,75014 Paris,291.0,Condo/Apartment,,https://www.properstar.com/listing/103345158,
477434.0,Paris,75020 Paris,614.0,Condo/Apartment,"Lift,Balcony",https://www.properstar.com/listing/98715921,
484984.0,Paris,75019 Paris,452.0,Condo/Apartment,,https://www.properstar.com/listing/105484797,
615553.0,Paris,75013 Paris,527.0,Condo/Apartment,"Balcony,Lift",https://www.properstar.com/listing/105484793,
564438.0,Paris,75015 Paris,581.0,Condo/Apartment,"Lift,Intercom,Internet",https://www.properstar.com/listing/105448870,
1104951.0,Paris,75016 Paris,1012.0,Condo/Apartment,"Lift,Parking",https://www.properstar.com/listing/104747046,
401306.0,Paris,Paris,366.0,Condo/Apartment,"Terrace,Washing machine",https://www.properstar.com/listing/103759282,
592715.0,Paris,75018 Paris,581.0,Condo/Apartment,,https://www.properstar.com/listing/105345766,
536668.0,Paris,75012 Paris,581.0,Condo/Apartment,"Lift,Intercom",https://www.properstar.com/listing/105345740,
259924.0,Paris,75013 Paris,291.0,Condo/Apartment,,https://www.properstar.com/listing/105415890,
315389.0,Paris,75020 Paris,215.0,Condo/Apartment,"Lift,Internet,Terrace",https://www.properstar.com/listing/104778226,
