price,city,address,property_size,property_type,amenities,listing_url,page
20767500.0,London,"Lancelot Place, Knightsbridge London, SW7, United Kingdom",3604.0,Town House,,https://www.rightmove.co.uk/properties/152041262,
20943000.0,London,"Herbert Crescent, Knightsbridge, London",4639.0,House,"Gymnasium, Swimming Pool,Five Bedrooms, Plus Office/Study,Four En-Suite Luxury Marble Tiled Bathrooms,Recently Developed House,4,638 Sq Ft  (431 Sq Meters),Two Reception Rooms, Two Dining Rooms,Passenger Lift,Rear Patio Garden & Terrace,Full Home Digital Automation Systems / Air Con / Underfloor Heating,Minutes From Harrods And Sloane Street",https://www.rightmove.co.uk/properties/86428704,
21001500.0,London,"Prince Albert Road, London, NW1",8403.0,Detached,,https://www.rightmove.co.uk/properties/157029803,
21001500.0,London,"Garway Road, Notting Hill",9561.0,Detached,"Entrance Hall,Three reception rooms,Kitchen,Dining room,Five cloakroom,Six bedrooms,Five bath/shower rooms,Cinema,Gym,Two entertainment room",https://www.rightmove.co.uk/properties/140547236,
17550000.0,London,"Parkside, Wimbledon Village, London, SW19",11784.0,Detached,"7 bedrooms,6 reception rooms,8 bathrooms,Leisure Facilities,Period,Detached,Garden,Sauna,Swimming Pool,Terrace",https://www.rightmove.co.uk/properties/157921115,
17550000.0,London,"Elizabeth Street, London",4936.0,Semi-Detached,,https://www.rightmove.co.uk/properties/156598436,
18129150.0,London,"Hamilton Terrace, St John's Wood NW8",8662.0,Semi-Detached,"9 bedrooms,5 reception rooms,8 bathrooms,Balcony,Garden,Gym,Semi-Detached,Town/City,Private Parking,Cinema Room",https://www.rightmove.co.uk/properties/153033194,
18129150.0,London,"Hamilton Terrace, St John's Wood,NW8",N/A,Semi-Detached,,https://www.rightmove.co.uk/properties/153031796,
18135000.0,London,"Winnington Road, Hampstead, London, N2",10086.0,Detached,"New build mansion 10,500 sq ft,5 reception rooms,8 bedroom suites,Leisure complex,Cinema/media room,Garden,Double garage,Driveway,EPC rating=C,EPC Rating = C",https://www.rightmove.co.uk/properties/123493079,
18135000.0,London,"Winnington Road, N2",10086.0,Detached,"RECEPTION HALL,DRAWING ROOM,SITTING ROOM,DINING ROOM,KITCHEN/BREAKFAST ROOM: STUDY,PRINCIPAL BEDROOM WITH HIS AND HERS EN SUITES AND DRESSING ROOMS,7 FURTHER BEDROOMS WITH EN SUITES,GUEST WC: CLOAKROOM,GARAGE: REAR GARDEN: OFF-STREET PARKINg,COUNCIL TAX BAND H: EPC RATING B",https://www.rightmove.co.uk/properties/132595856,
18427500.0,London,"Hamilton Terrace, St John's Wood NW8",6981.0,Detached,"5 bedrooms,4 reception rooms,5 bathrooms,Detached,Garden,Parking,Patio,Single Garage,Town/City,Private Parking",https://www.rightmove.co.uk/properties/154181771,
18428350.59,London,"Elgin Crescent, London, W11",5456.0,End of Terrace,"Bespoke Design,South - East Facing Double-Width Private Garden,Access To A Large and Famous Communal Garden,Lift Access to all 7 Floors,Gated Parking for 2 Cars,Eco-Friendly Home",https://www.rightmove.co.uk/properties/152540351,
18428350.59,London,"Elgin Crescent, London, W11",5456.0,Semi-Detached,"7 bedrooms,4 reception rooms,4 bathrooms,Period,Communal Garden,Garden,Gym,Semi-Detached,Town/City,Private Parking",https://www.rightmove.co.uk/properties/158621099,
18661500.0,London,"Cranley Gardens, London, SW7",7483.0,Terraced,"Four terraces,Two balconies,Patio,Lift,Swimming pool,Spa facilities,Elegant reception rooms with high ceilings",https://www.rightmove.co.uk/properties/146768009,
18661500.0,London,"Hanover Terrace, Regent's Park, London, NW1",6245.0,Terraced,"5 bedrooms,4 reception rooms,5 bathrooms,Period,Balcony,Garden,Patio,Terraced,Town/City,Private Parking",https://www.rightmove.co.uk/properties/154186070,
18661500.0,London,"Belsize Park, London, NW3",8117.0,Detached,"Strawberry hill gothic revival style villa,Period elegance designed for luxury living,High ceilings,Classic period architecture with contemporary finishes,Extensive and secluded gardens,Spa, pool, games and media area,EPC Rating = C",https://www.rightmove.co.uk/properties/156881333,
18661500.0,London,"Hanover Terrace, London, NW1",6306.0,Terraced,,https://www.rightmove.co.uk/properties/153195437,
18720000.0,London,"Acacia Road, St Johns Wood, London NW8",4363.0,House,,https://www.rightmove.co.uk/properties/159437456,
18720000.0,London,"Stanley Gardens, Notting Hill, London, W11, United Kingdom",4671.0,House,,https://www.rightmove.co.uk/properties/153032891,
18720000.0,London,"Acacia Road, London, NW8",4363.0,Detached,,https://www.rightmove.co.uk/properties/159833348,
16087500.0,London,"Chester Square, London",4660.0,Terraced,"Georgian Residence: White stucco-fronted, 4,260 sq ft (395.8 sq m),Refurbished: Retains ornate period features with modern upgrades,Grand Spaces: 3m+ ceilings, period cornicing, abundant natural light.,Luxury Kitchen: Clive Christian design, Miele & Gaggenau appliances,Elegant Reception: 32.4 ft x 18.4 ft, French doors to Chester Square gardens,Principal Suite: Entire second floor, custom wardrobes, en-suite,5 Bedrooms, 6 Bathrooms: Includes two en-suites with bath-tubs,Lower Level: Gym, cinema, utility, storage, double garage, extra parking,Smart Features: Lutron lighting, A/C, underfloor heating in bathrooms",https://www.rightmove.co.uk/properties/150634673,
16204500.0,London,"Gilston Road, London, SW10",4112.0,Terraced,"Double reception room,Kitchen/breakfast room,Family room,Master bedroom suite,3 further bedrooms,Family bathroom,Study,Office/bedroom 5 (en suite),Utility room,EPC Rating = D",https://www.rightmove.co.uk/properties/140276441,
16204500.0,London,"Gilston Road, Chelsea, London",4112.0,House,,https://www.rightmove.co.uk/properties/140277686,
16321500.0,London,"Cheyne Place, Chelsea",7212.0,House,"Freehold,7,160 sq,ft,Seven/Eight Bedrooms,Lift,41 FT Garden,Self-Contained Staff Flat.",https://www.rightmove.co.uk/properties/147835787,
16321500.0,London,"Hamilton Terrace, St John's Wood, London, NW8",6981.0,Detached,"Reception Hall,Drawing Room incorporating Study Area,Dining Room with adjoining Servery,Guest Cloakroom,Kitchen/Breakfast Room,Utility Room,Private Screening Room,Study,Family Room,Office",https://www.rightmove.co.uk/properties/159520478,
16321500.0,London,"Hamilton Terrace, St John's Wood, London, NW8",6981.0,Detached,"Detached stucco fronted period residence,Principal bedroom suite occupying the entire first floor,32m/105' west facing garden.,Planning consent to create an additional 20.2 sq m/217 sq ft at garden level.,Freehold,EPC Rating = E",https://www.rightmove.co.uk/properties/148003439,
16321500.0,London,"Eaton Mews South, London, SW1W",4724.0,Terraced,"Newly constructed within the last decade,Double width mews house,4 reception rooms,3-4 bedroom suites,Landscaped roof garden,Lift,EPC Rating = C",https://www.rightmove.co.uk/properties/151962506,
